text_id,div_name,segment_id,word_count,full_text
g2a2,"A2 Es ist erstlich zu wissen, daß die Erde aller sachen Saamen",5,47,"Wiltu die Tinctur zur medicin gebrauchen, so solvir derselben [1 Skrupel] in Spiritus vini [2 Unzen], davon 2 oder 3 tropffen eingegeben treibt wunderlich. Dieß ist also Sendivogy Process de verbo ad verbam abgeschrieben ex ipsius propria manu, so sein gewesener diener Johann Pudowsky mir communicieret hat."
g2a3,A3 Processus Michaelis Sendivogij equitis Poloni auf das Universal Wasser,0,81,"54 55 Marcus Friedericus Rosenkreuzer, hat diesen Process mit einem von adel, laboriert nichts aus gericht, verwirft ihn ganz und gar. Nim der rechten erden, so von der [CZ: Sonne] [CZ: Mond] und sternen genugsam impugniert q. vir theile sie in 2 theile, und dis geschicht darumb, das man der Natur ihr gewis gewichte wiederumb geben könne, den aus dem ersten theil, wird der Philosophische [CZ: Salpeter] aus dem 2, der flüchtige [CZ: Salmiak], wie auch das fixe [CZ: Salz] gezogen."
g2a3,A3 Processus Michaelis Sendivogij equitis Poloni auf das Universal Wasser,1,109,"Durch diesen weg, kan man, am gewichte nicht leichtlich irren, welches sonsten, wen man, aus einem allein, alle diese 3 salia ziehen will leichtlich geschicht Die erste arbeit wird nicht anders , den durch sieden, filtriren evaporieren und schießen, als die [CZ: Salpeter]sieder gebrauchen, vollbracht es mus aber solches aufs höchste gereinigt werden, also, 56 Das der [CZ: Salpeter] auf die höchste Diaphanität erscheine, und gleichsam als ein Christalle, werde. wen solches geschehen, so nim seine hinterstellige Terram, las dieselbe 3 oder 4 mahl wohl durch glühen, damit nichts flüchtiges an ihr sey, und nim zu 1 theil [CZ: Salpeter] 3 theil der erden, wohl unter ein ander gemengt."
g2a3,A3 Processus Michaelis Sendivogij equitis Poloni auf das Universal Wasser,2,55,"Jedoch soll man das [CZ: Salpeter] auf ein mahl über 1 ½ lb. und der erden über 4 ½ lb. nicht einsetzen. Distillirs per Retortam, und schlage distillirt regen [CZ: Wasser] in recipienten vor, so werden die spiritus ganz roth hierüber gehen; Davon ziehe das phlegma per Balneum und rectificire den 57 Spiritum in arena."
g2a3,A3 Processus Michaelis Sendivogij equitis Poloni auf das Universal Wasser,3,64,"Den verwahre gar wohl in einem weiten glaße an einem kalten orthe. nim 6 lb frischer Erden. Distillire solche per retortam so wird mit dem spiritu ein flüchtiges [CZ: Salz] hierüber gehen, und sich anlegen, NB. (zu diesem laborire, darf man keinen liquiren, in dem recipientem vorschlagen) und solche distilliren mus man so offt wiederhohlen, bis die andere helffte der erden ganz verbraucht worden."
g2a3,A3 Processus Michaelis Sendivogij equitis Poloni auf das Universal Wasser,4,71,"Und sollen alle capita mortua oder residua, fleißig zur extraction des [CZ: Salz] fixi, aufgehoben werden. Die destillationes de- 58 phlegmire inn Balneo, und rectificire den spiritum in cinere. (Dieser spiritus gehört zum werke nicht, kan besonders aufgehoben werden.) Das [CZ: Salz], so in fundo blieben, [CZ: sublimieren] mit starcken [CZ: Feuer], und solches repetire zum andern mahl, und verwahre als dan wohl von der lufft, damit es sich nicht resolvire."
g2a3,A3 Processus Michaelis Sendivogij equitis Poloni auf das Universal Wasser,5,59,"Nim die vorige terram, calcinire solche, im töpfer offen gar wohl, extrahire daraus per aquam distillire sein [CZ: Salz] fixum das mus, durch vielfältig solviren, philtriren und coaguliren ganz rein und Chrystallisch gemacht werden. 59 Nim das fixe und volatilische [CZ: Salz] zusammen, geus gemachsam den spiritum [CZ: Salpeter] drüber so wird sichs uniren und zu [CZ: Wasser] werden."
g2a3,A3 Processus Michaelis Sendivogij equitis Poloni auf das Universal Wasser,6,63,"Dieses ist [CZ: Quecksilber] Triumphans philosophicus und Menstruum universale mit welchen alle metalla und gemma können aufgeschloßen werden. [Recipe] Menstrui hujus philosophici partes decem, darein thue selbst gewachsen [CZ: Gold] partem unam. So wirdt alsbaldt aufgelöst werden las über nacht stehen so wird sie eine erde sezen, die filtrire, und seze die solution in eine viol in die 60 unterste Kugel des Athanaris."
g2a3,A3 Processus Michaelis Sendivogij equitis Poloni auf das Universal Wasser,7,125,"Es sind im Athanare 3 Kugeln, die erste und gröste, die ander oben auf voller löcher, damit der tampf durchdringen möge die 3. ist von Eichenen holze. In dieser geschicht die putrefaction in vaporischen [CZ: Feuer] und mus in der ersten Kugel allezeit [CZ: Wasser] sein, weil die putrefaction wehret, welche in 40 oder 50 tagen verrichtet wird, darnach thut man die hölzerne Kugel hinweg, und sezet das glas in die gelöcherte Kugel, so mit aschen gefüllet, das die hize sey, das man kaum einen finger darein erleiden möge, so wer- 61 den innerhalb 50 tagen farbe erscheinen, darnach seze dein glaß in die euserste große Kugel so mit Sande gefüllt sein soll bis an die materia so wird in 50 tagen eine weiße erscheinen."
g2a3,A3 Processus Michaelis Sendivogij equitis Poloni auf das Universal Wasser,8,61,"Fare fort in grad des [CZ: Feuer], bis es gelbe wird, welches in 30 tagen geschicht. Lezlich so seze das glas zu unterst in sand und treibe fort, bis es roth wird, und in der mitte sich in ein klein rubin rothes körnlein erzeiget, ungefehr einer linßen gros, daßelbe halte man in guter acht. den es des [CZ: Gold] samen ist."
g2a3,A3 Processus Michaelis Sendivogij equitis Poloni auf das Universal Wasser,9,248,"Das rothe [CZ: Pulver] so da herumb liegt, thut man hinweg, den es zum wercke nicht dienet. das 62 Körnlein behalt alleine, und procedir, wie folget. Nim das rothe körnlein, welches das rechte philosophische lebendige [CZ: Gold] ist, wiges genau, und thue darzu 10 theil, oder zehenmal so viel des philosophischen menstrui in eine klahre phiol, das 2 theile leer stehen. Sigillirs Hermetice und procedir in Athanore, wie folget: 3. Thue das glas in die eicherne Kugel, und verfahre darmit wie in der ersten operation so werden innerhalb 40 oder 50 tagen, eine schwerze erscheinen, als den thue die hölzerne Kugel hinweg, und seze das glas in die löcherichte 63 Kugel, in die aschen wie anfangs geschehen, so werden sich, in 100 tagen aller hand farben sehen laßen, so sezt das glas als den in sand, in die größere Kugel so wirds in 50 tagen, weis, procedire bis auf die gelbe die in 30 tagen folget. Dan seze das glas zu unterst in sand, bis das durchsichtige roth wird, welches in 40 tagen geschicht. Solches versuche auf einen glüenden [CZ: Silber]blech obs fleust oder raucht, wo nicht, so mustu es noch bas figiren Nim 1 theil des rothen [CZ: …?] und 10 theil menstrui sez es 64 ein, so wird, in drey tagen, in der aschen die colores, bis auf die grüne sich sehen laßen, und lezlich in der ersten Kugel im sande, in 3 tagen roth werden. Man mag solches 2 oder 3 oder mehr mahl multipliciren."
g2a3,A3 Processus Michaelis Sendivogij equitis Poloni auf das Universal Wasser,10,59,"Die erste tinctur transmutirt ein theil 10 theil [CZ: Quecksilber] in [CZ: Gold] die andere, 100 die dritte, 1000 die Vierdte 10000 bis auff 1000000 auch soll ma setz 1 theil zur augmentation zurück behalten, damit nicht das werck von neuen wieder mus angefangen werden, wiltu die tinctur zur medicin brauchen, so solvir dieselbe [CZ: Skrupel] 1 in S."
g2a3,A3 Processus Michaelis Sendivogij equitis Poloni auf das Universal Wasser,11,42,"Von diesem Process wollen die recentiores phil nichts halten, sagen das dieser process oder Lapis noch nicht erfunden sey Marcus Friederich Rosencreutzer verwirft ihn ganz und gar 65 V. [CZ: Unze] 2 davon 2 oder 3 tropffen eingegeben treibt er und er."
g2a4,"A4 Processus D. Michaelis Sendivogii super centrum universi, seu Sal centrale",0,271,"231 50. Erstlich ist zu wissen daß die Erde allen Sachen wie auch deroselben Würckung und Tugend in sich schleust und begreiffet dann sie ist das Subjectum omnium radiorum und influxuum coelestium astrorum. Sie wird auch von den andern Elementen und Himmeln impraegnirt, und ist das centrum und Fundament wie auch die Mutter aller Dinge darauß alles gebohren wird dann sie ist nach der Geburt gereiniget und subtilirt und wann man sie unter den freyen Himmel setzet so wird sie alsobald von den Himmlischen Tugenden Kräfften und Würckungen saecundirt und geschwaengert daß sie vor sich selbsten allerley Wurtzel Kräuter Mineralien und Metallen-Füncklein herfür bringen wird dann in ihr ist grosse Geheimnus und ist der erst gebohrne Himmlische Geist der Natur in ihr verborgen. NB. Deßwegen soll man wissen daß in ihrem Centro ein Jungfräuliche Erden verborgen ligt die soll man mit [CZ: Feuer] und [CZ: Wasser] von ihrer Unsaubrigkeit reinigen ihre 3. principia von ihrer Unsaubrigkeit gereiniget wieder zusammen fügen und damit philosophischer Weise procediren ut sequitur. In obgedachter Erden seynd 3. unterschiedliche Salia verborgen: 1. ein philosophisches nitrum, so von der Erden durch der Sonnen Mondes und anderer Sternen Strahlen empfangen da je mehr und hitziger die Sonne und andere Stralen schiessen je mehr centralischer das [CZ: Salz] nitri wird jedoch (NB.) soll dieses von philosophischen und nicht vom gemeinen nitro verstanden werden. Pro secundo ist der himmlische und sichtbare Gott der Natur nehmlich Spiritus mundi in einem flüchtigen Saltz in dieser Jungfräulichen Erden verborgen. Und letztlich ist in ihr ein fix Salz als ein Receptaculum und corpus der vorigen 232 beeden Salium von Gott eingepflanzet daß also die 3."
g2a4,"A4 Processus D. Michaelis Sendivogii super centrum universi, seu Sal centrale",1,119,"Salia in dieser Erden verborgen ligen wie diese aber heraus zu bringen folget hernach Praxis. Nota die Thon-Erde da die Haematites wachsen solle der ander chalybs Sentivogii seyn per tempus annuum, neugraben cum magnete penetrat nitrum. [Recipe] der Erden so im Martio, wann Sol in ariete von der Sonnen und andern Stern-Strahlen genugsam geschwängert; divide hanc terram in duas partes aequales: und hoc ideo fit, ut naturae debitum; und aequale pondus rite possit reddi, quia ex una parte conficitur nitrum philosophicum, ex altera parte vero sal volatile, und corpus extrahitur, und sic hac via, und methodo (dummodo diligenter ad labores attendatur,) non facile in pondere erratur, quod facile contingit, si ex una massa und parte omnia tria salia extraherentur."
g2a4,"A4 Processus D. Michaelis Sendivogii super centrum universi, seu Sal centrale",2,191,"Diese Arbeit wird nicht anderst als durch sieden flitriren evaporiren und schiessen als wie bey den Salpetersiedern gebräuchig vollbracht; es muß aber solches auffs höchste gereiniget, also daß das Nitrum auff die höchste Diaphaneität erscheine und gleichsam am Glantz die Crystallen übertreffe. Wann das geschehen so lasse sein hinterstellige Erden 3. oder 4. mahl wol erglüen damit gar nichts feuchtes mehr an ihr sey und zu 1. thl. nitri purissimi [recipe] 3. thl. dieser seiner eygenen obigen calcinirten Erden gantz wol alles durcheinander miscirt setze es in ein irdene wolbeschlagene Retorten. Nota: jedoch soll man auff 1. mahl über 6 lb. nicht einsetzen nemblich 1. und ein halb Pf. nitri, und 3. und ein halb Pf. Terra calcinatae; distilla wie ein [CZ: Königswasser] in dem Recipienten, schlage vor 2. Pf. distillirt Regen[CZ: Wasser] daß sich die gantz roth herüber-gehende Spiritus darein schlagen und nidersetzen und muß der Recipient wol verlutiert seyn daß gar keine Spiritus verriechen; Wann nun eine distillation wol verricht so laßt allemahl den Ofen wol erkalten nehmts caute herauß und serva bene; ist die Retorten gantz kanst du sie noch einmahl brauchen alias nova pro nova distillatione accipienda."
g2a4,"A4 Processus D. Michaelis Sendivogii super centrum universi, seu Sal centrale",3,65,"Ferner neu nitrum, und neue calcinirte Erd genommen, priori pondere, distillationes tot fiant, quantum nitro distillando sufficiunt : absolutis distillationibus, spiritus collecti una cum [CZ: Wasser] imponatur cucurbitae, distilla per alembicum in BM. Nota: man muß aber die Vorlag zuvor mit 2 Pf. [CZ: Wasser] abmessen ut observetur spatium [CZ: Wasser] 2. Pf. haec [CZ: Wasser] ejicitur ex recipiente, und abstracta a spiritus rite cognoscitur."
g2a4,"A4 Processus D. Michaelis Sendivogii super centrum universi, seu Sal centrale",4,112,"Quando per dist. in baln. abstrahitur, und damit man wissen könne wann das vorgeschlagene [CZ: Wasser] alles abdistillirt und in Spir. pur hintertrieben alsdann muß man zu distill.auffhören. Wiewol sich die Spir. [CZ: Erde, CZ: Salpeter] nicht gern vom Balneo erheben lassen jedoch geschicht diese observation umb besserer nachrichtung willen. Nimm hernach den Kolben ex Balneo, 233 setze ihn in Sand wol verlutirt distillire per gradus die Spiritus alle herüber (die Fugen müssen alle wol vermacht seyn damit die rothgehende Spiritus nicht verriechen) laß darnach alles wol erkalten und verwahre die Spiritus in vase clauso, und in loco frigido, aber das Glaß soll nur halb voll seyn damit die Spiritus circuliren können."
g2a4,"A4 Processus D. Michaelis Sendivogii super centrum universi, seu Sal centrale",5,61,"Thue 6 Pf. Erden in ein beschlagene Retorten procedire mit distilliren in allem wie vor mit dem Nitro, und calcinirter Erden beschehen so wird mit dem Spiritu ein flüchtiges Sal in einem dunklen Dunst herüber gehen; im Fall im Hals sich etwas weisses vom flüchtigen Sale anhängte so thue solches Sal (wann alles wol nach der distillation worden) zu dem Spiritu."
g2a4,"A4 Processus D. Michaelis Sendivogii super centrum universi, seu Sal centrale",6,61,"Nota, in dieser Distillation muß kein Wasser vorgeschlagen werden dann die Erde selbst ihr eygene Feuchtigkeit hat darinnen sich die Spiritus können niderschlagen; Dieser Distillationen müssen so viel geschehen biß der ander Theil der Erden (supra reservata) gantz verbraucht ist: Das [CZ: Caput mortuum] colcothar, oder caput mortuum conserva ad partem diligenter pro extractione salis fini, de quo paulo infra tractabitur."
g2a4,"A4 Processus D. Michaelis Sendivogii super centrum universi, seu Sal centrale",7,86,"Omnes supradictos distillationis spiritus, und [CZ: Salz] volatilis sume ex curcubita, und distillentur in balneo ad abstrahendum phlegma; dein distilla, und rectifica spiritus in arena distilla, recipiente, und juncturis probe occlusis. Hi spiritus NB. gehören nicht zu diesem Werck debent autem servari ad partem, quia ad alios usus conducunt. Caput mortuum, quod in fundo remansetat cucurbitae, imponatur alteri minori cucurbitae, und caeco imposito alembico, juncturae peroptime obdurentur: dein posita in arena, forti [CZ: Feuer]e urge, und tunc sublimabitur Sal volatile in alembici lateribus ad instar nivis."
g2a4,"A4 Processus D. Michaelis Sendivogii super centrum universi, seu Sal centrale",8,185,"In fundo remanet terra leviscula, hoc accipiatur ad partem. Sal volatile, quod ascenderat, iterum per se sublima und iterentur (quamdiu opus est) sublimationes, ut nullae prorsus faeces sali adhaereant. Servetur hoc Sal volatile in vase vitreo distincto, und probe occluso extra aeris contactum, alioquin resolvitur in [CZ: Wasser]. Terra residua ex distillatione in fundo manens Retortae calcinetur in igne aperto per 12 horas, ut sit redacta in cineres; affundatur aqua pluvia destillata calidula, und extrahetur in aquam sal fixum, filtra extractionem per inclinationem ademptam: affunde novam aquam calidam, usque dum in terra nulla salsedo remaneat extrahenda, quod ex aqua affula, si dulcis remanet, observatis, und dignosces: terra haec, quae remanet, vocatur terra maledicta, und damnata, hanc abjice, quia nullius est usus in opere. Extractiones omnes filtra, und coagula, usque dum fiat crystallinum und purissimum. Et sic labor tertius etiam est absolutus. 234 [Recipe] Sal fixum und volatile, simul junge, affunde spiritum nitri desuper, und simul uniuntur, und resolvuntur in aquam; und haec aqua est Mercurius triumphans Philosophorum. Haec aqua resolvit omnia metalla, gemmas und c. quia est menstruum universale, und est [CZ: Wasser] pure ignea."
